,urls
7306,https://www.pagina12.com.ar/diario/universidad/10-144682-2010-04-29.html
7307,https://www.pagina12.com.ar/diario/universidad/10-144683-2010-04-29.html
7308,https://www.pagina12.com.ar/diario/universidad/10-144684-2010-04-29.html
7309,https://www.pagina12.com.ar/diario/universidad/10-144419-2010-04-29.html
7310,https://www.pagina12.com.ar/diario/universidad/10-144420-2010-04-29.html
7311,https://www.pagina12.com.ar/diario/universidad/10-144421-2010-04-29.html
7312,https://www.pagina12.com.ar/diario/universidad/10-144422-2010-04-29.html
7313,https://www.pagina12.com.ar/diario/universidad/10-144423-2010-04-29.html
7314,https://www.pagina12.com.ar/diario/contratapa/13-144822-2010-04-29.html
7315,https://www.pagina12.com.ar/diario/elpais/1-144924-2010-04-30.html
7316,https://www.pagina12.com.ar/diario/elpais/1-144925-2010-04-30.html
7317,https://www.pagina12.com.ar/diario/elpais/1-144914-2010-04-30.html
7318,https://www.pagina12.com.ar/diario/elpais/1-144910-2010-04-30.html
7319,https://www.pagina12.com.ar/diario/elpais/1-144915-2010-04-30.html
7320,https://www.pagina12.com.ar/diario/elpais/1-144911-2010-04-30.html
7321,https://www.pagina12.com.ar/diario/elpais/1-144922-2010-04-30.html
7322,https://www.pagina12.com.ar/diario/elpais/1-144909-2010-04-30.html
7323,https://www.pagina12.com.ar/diario/elpais/1-144923-2010-04-30.html
7324,https://www.pagina12.com.ar/diario/elpais/1-144905-2010-04-30.html
7325,https://www.pagina12.com.ar/diario/elpais/1-144919-2010-04-30.html
7326,https://www.pagina12.com.ar/diario/elpais/1-144881-2010-04-30.html
7327,https://www.pagina12.com.ar/diario/elpais/1-144906-2010-04-30.html
7328,https://www.pagina12.com.ar/diario/elpais/1-144907-2010-04-30.html
7329,https://www.pagina12.com.ar/diario/elpais/1-144908-2010-04-30.html
7330,https://www.pagina12.com.ar/diario/elpais/1-144912-2010-04-30.html
7331,https://www.pagina12.com.ar/diario/elpais/1-144913-2010-04-30.html
7332,https://www.pagina12.com.ar/diario/elpais/1-144916-2010-04-30.html
7333,https://www.pagina12.com.ar/diario/elpais/1-144917-2010-04-30.html
7334,https://www.pagina12.com.ar/diario/elpais/1-144918-2010-04-30.html
7335,https://www.pagina12.com.ar/diario/elpais/1-144920-2010-04-30.html
7336,https://www.pagina12.com.ar/diario/economia/2-144902-2010-04-30.html
7337,https://www.pagina12.com.ar/diario/economia/2-144904-2010-04-30.html
7338,https://www.pagina12.com.ar/diario/economia/2-144900-2010-04-30.html
7339,https://www.pagina12.com.ar/diario/economia/2-144899-2010-04-30.html
7340,https://www.pagina12.com.ar/diario/economia/2-144901-2010-04-30.html
7341,https://www.pagina12.com.ar/diario/economia/2-144897-2010-04-30.html
7342,https://www.pagina12.com.ar/diario/economia/2-144898-2010-04-30.html
7343,https://www.pagina12.com.ar/diario/economia/2-144903-2010-04-30.html
7344,https://www.pagina12.com.ar/diario/sociedad/3-144889-2010-04-30.html
7345,https://www.pagina12.com.ar/diario/sociedad/3-144887-2010-04-30.html
7346,https://www.pagina12.com.ar/diario/sociedad/3-144890-2010-04-30.html
7347,https://www.pagina12.com.ar/diario/sociedad/3-144885-2010-04-30.html
7348,https://www.pagina12.com.ar/diario/sociedad/3-144888-2010-04-30.html
7349,https://www.pagina12.com.ar/diario/sociedad/3-144882-2010-04-30.html
7350,https://www.pagina12.com.ar/diario/sociedad/3-144883-2010-04-30.html
7351,https://www.pagina12.com.ar/diario/sociedad/3-144884-2010-04-30.html
7352,https://www.pagina12.com.ar/diario/sociedad/3-144886-2010-04-30.html
7353,https://www.pagina12.com.ar/diario/sociedad/3-144891-2010-04-30.html
7354,https://www.pagina12.com.ar/diario/sociedad/3-144892-2010-04-30.html
7355,https://www.pagina12.com.ar/diario/sociedad/3-144893-2010-04-30.html
7356,https://www.pagina12.com.ar/diario/laventana/26-144736-2010-04-30.html
7357,https://www.pagina12.com.ar/diario/laventana/26-144737-2010-04-30.html
7358,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-17794-2010-04-30.html
7359,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-17784-2010-04-30.html
7360,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17782-2010-04-30.html
7361,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-17783-2010-04-30.html
7362,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-17785-2010-04-30.html
7363,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-17786-2010-04-30.html
7364,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17789-2010-04-30.html
7365,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17791-2010-04-30.html
7366,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17792-2010-04-30.html
7367,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17793-2010-04-30.html
7368,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-17787-2010-04-30.html
7369,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-17788-2010-04-30.html
7370,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17790-2010-04-30.html
7371,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-17795-2010-04-30.html
7372,https://www.pagina12.com.ar/diario/elmundo/4-144877-2010-04-30.html
7373,https://www.pagina12.com.ar/diario/elmundo/4-144879-2010-04-30.html
7374,https://www.pagina12.com.ar/diario/elmundo/4-144880-2010-04-30.html
7375,https://www.pagina12.com.ar/diario/elmundo/4-144921-2010-04-30.html
7376,https://www.pagina12.com.ar/diario/elmundo/4-144875-2010-04-30.html
7377,https://www.pagina12.com.ar/diario/elmundo/4-144878-2010-04-30.html
7378,https://www.pagina12.com.ar/diario/deportes/8-144865-2010-04-30.html
7379,https://www.pagina12.com.ar/diario/deportes/8-144867-2010-04-30.html
7380,https://www.pagina12.com.ar/diario/deportes/8-144870-2010-04-30.html
7381,https://www.pagina12.com.ar/diario/deportes/8-144860-2010-04-30.html
7382,https://www.pagina12.com.ar/diario/deportes/8-144861-2010-04-30.html
7383,https://www.pagina12.com.ar/diario/deportes/8-144871-2010-04-30.html
7384,https://www.pagina12.com.ar/diario/deportes/8-144872-2010-04-30.html
7385,https://www.pagina12.com.ar/diario/deportes/8-144876-2010-04-30.html
7386,https://www.pagina12.com.ar/diario/deportes/8-144862-2010-04-30.html
7387,https://www.pagina12.com.ar/diario/deportes/8-144863-2010-04-30.html
7388,https://www.pagina12.com.ar/diario/deportes/8-144864-2010-04-30.html
7389,https://www.pagina12.com.ar/diario/deportes/8-144866-2010-04-30.html
7390,https://www.pagina12.com.ar/diario/deportes/8-144873-2010-04-30.html
7391,https://www.pagina12.com.ar/diario/deportes/8-144874-2010-04-30.html
7392,https://www.pagina12.com.ar/diario/psicologia/9-144793-2010-04-30.html
7393,https://www.pagina12.com.ar/diario/psicologia/9-144794-2010-04-30.html
7394,https://www.pagina12.com.ar/diario/universidad/10-144894-2010-04-30.html
7395,https://www.pagina12.com.ar/diario/universidad/10-144895-2010-04-30.html
7396,https://www.pagina12.com.ar/diario/universidad/10-144896-2010-04-30.html
7397,https://www.pagina12.com.ar/diario/universidad/10-144679-2010-04-30.html
7398,https://www.pagina12.com.ar/diario/universidad/10-144680-2010-04-30.html
7399,https://www.pagina12.com.ar/diario/universidad/10-144681-2010-04-30.html
7400,https://www.pagina12.com.ar/diario/universidad/10-144682-2010-04-30.html
7401,https://www.pagina12.com.ar/diario/universidad/10-144683-2010-04-30.html
7402,https://www.pagina12.com.ar/diario/universidad/10-144684-2010-04-30.html
7403,https://www.pagina12.com.ar/diario/contratapa/13-144868-2010-04-30.html
7404,https://www.pagina12.com.ar/diario/cartas/24-144869-2010-04-30.html
7405,https://www.pagina12.com.ar/diario/laventana/26-144736-2010-05-01.html
7406,https://www.pagina12.com.ar/diario/laventana/26-144737-2010-05-01.html
7407,https://www.pagina12.com.ar/diario/psicologia/9-144793-2010-05-01.html
7408,https://www.pagina12.com.ar/diario/psicologia/9-144794-2010-05-01.html
7409,https://www.pagina12.com.ar/diario/universidad/10-144894-2010-05-01.html
7410,https://www.pagina12.com.ar/diario/universidad/10-144895-2010-05-01.html
7411,https://www.pagina12.com.ar/diario/universidad/10-144896-2010-05-01.html
7412,https://www.pagina12.com.ar/diario/universidad/10-144679-2010-05-01.html
7413,https://www.pagina12.com.ar/diario/universidad/10-144680-2010-05-01.html
7414,https://www.pagina12.com.ar/diario/universidad/10-144681-2010-05-01.html
7415,https://www.pagina12.com.ar/diario/universidad/10-144682-2010-05-01.html
7416,https://www.pagina12.com.ar/diario/universidad/10-144683-2010-05-01.html
7417,https://www.pagina12.com.ar/diario/universidad/10-144684-2010-05-01.html
7418,https://www.pagina12.com.ar/diario/elpais/1-144965-2010-05-02.html
7419,https://www.pagina12.com.ar/diario/elpais/1-145000-2010-05-02.html
7420,https://www.pagina12.com.ar/diario/elpais/1-144955-2010-05-02.html
7421,https://www.pagina12.com.ar/diario/elpais/1-144954-2010-05-02.html
7422,https://www.pagina12.com.ar/diario/elpais/1-144999-2010-05-02.html
7423,https://www.pagina12.com.ar/diario/elpais/1-144997-2010-05-02.html
7424,https://www.pagina12.com.ar/diario/elpais/1-144995-2010-05-02.html
7425,https://www.pagina12.com.ar/diario/elpais/1-144998-2010-05-02.html
7426,https://www.pagina12.com.ar/diario/elpais/1-144986-2010-05-02.html
7427,https://www.pagina12.com.ar/diario/elpais/1-144991-2010-05-02.html
7428,https://www.pagina12.com.ar/diario/elpais/1-144992-2010-05-02.html
7429,https://www.pagina12.com.ar/diario/elpais/1-144993-2010-05-02.html
7430,https://www.pagina12.com.ar/diario/elpais/1-144952-2010-05-02.html
7431,https://www.pagina12.com.ar/diario/elpais/1-144981-2010-05-02.html
7432,https://www.pagina12.com.ar/diario/elpais/1-144987-2010-05-02.html
7433,https://www.pagina12.com.ar/diario/elpais/1-144988-2010-05-02.html
7434,https://www.pagina12.com.ar/diario/elpais/1-144989-2010-05-02.html
7435,https://www.pagina12.com.ar/diario/elpais/1-144990-2010-05-02.html
7436,https://www.pagina12.com.ar/diario/elpais/1-144994-2010-05-02.html
7437,https://www.pagina12.com.ar/diario/elpais/1-144996-2010-05-02.html
7438,https://www.pagina12.com.ar/diario/economia/2-144982-2010-05-02.html
7439,https://www.pagina12.com.ar/diario/economia/2-144984-2010-05-02.html
7440,https://www.pagina12.com.ar/diario/economia/2-144985-2010-05-02.html
7441,https://www.pagina12.com.ar/diario/economia/2-144983-2010-05-02.html
7442,https://www.pagina12.com.ar/diario/sociedad/3-144961-2010-05-02.html
7443,https://www.pagina12.com.ar/diario/sociedad/3-144980-2010-05-02.html
7444,https://www.pagina12.com.ar/diario/sociedad/3-144960-2010-05-02.html
7445,https://www.pagina12.com.ar/diario/sociedad/3-144959-2010-05-02.html
7446,https://www.pagina12.com.ar/diario/sociedad/3-144962-2010-05-02.html
7447,https://www.pagina12.com.ar/diario/sociedad/3-144963-2010-05-02.html
7448,https://www.pagina12.com.ar/diario/sociedad/3-144964-2010-05-02.html
7449,https://www.pagina12.com.ar/diario/laventana/26-144736-2010-05-02.html
7450,https://www.pagina12.com.ar/diario/laventana/26-144737-2010-05-02.html
7451,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17801-2010-05-02.html
7452,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-17802-2010-05-02.html
7453,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17798-2010-05-02.html
7454,https://www.pagina12.com.ar/diario/suplementos/espectaculos/12-17799-2010-05-02.html
7455,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17796-2010-05-02.html
7456,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17797-2010-05-02.html
7457,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17800-2010-05-02.html
7458,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-17804-2010-05-02.html
7459,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-17803-2010-05-02.html
7460,https://www.pagina12.com.ar/diario/elmundo/4-144972-2010-05-02.html
7461,https://www.pagina12.com.ar/diario/elmundo/4-144973-2010-05-02.html
7462,https://www.pagina12.com.ar/diario/elmundo/4-144974-2010-05-02.html
7463,https://www.pagina12.com.ar/diario/elmundo/4-144958-2010-05-02.html
7464,https://www.pagina12.com.ar/diario/elmundo/4-144956-2010-05-02.html
7465,https://www.pagina12.com.ar/diario/elmundo/4-144957-2010-05-02.html
7466,https://www.pagina12.com.ar/diario/deportes/8-144975-2010-05-02.html
7467,https://www.pagina12.com.ar/diario/deportes/8-144968-2010-05-02.html
7468,https://www.pagina12.com.ar/diario/deportes/8-144976-2010-05-02.html
7469,https://www.pagina12.com.ar/diario/deportes/8-144953-2010-05-02.html
7470,https://www.pagina12.com.ar/diario/deportes/8-144969-2010-05-02.html
7471,https://www.pagina12.com.ar/diario/deportes/8-144970-2010-05-02.html
7472,https://www.pagina12.com.ar/diario/deportes/8-144971-2010-05-02.html
7473,https://www.pagina12.com.ar/diario/deportes/8-144977-2010-05-02.html
7474,https://www.pagina12.com.ar/diario/deportes/8-144978-2010-05-02.html
7475,https://www.pagina12.com.ar/diario/deportes/8-144979-2010-05-02.html
7476,https://www.pagina12.com.ar/diario/psicologia/9-144793-2010-05-02.html
7477,https://www.pagina12.com.ar/diario/psicologia/9-144794-2010-05-02.html
7478,https://www.pagina12.com.ar/diario/universidad/10-144894-2010-05-02.html
7479,https://www.pagina12.com.ar/diario/universidad/10-144895-2010-05-02.html
7480,https://www.pagina12.com.ar/diario/universidad/10-144896-2010-05-02.html
7481,https://www.pagina12.com.ar/diario/universidad/10-144679-2010-05-02.html
7482,https://www.pagina12.com.ar/diario/universidad/10-144680-2010-05-02.html
7483,https://www.pagina12.com.ar/diario/universidad/10-144681-2010-05-02.html
7484,https://www.pagina12.com.ar/diario/universidad/10-144682-2010-05-02.html
7485,https://www.pagina12.com.ar/diario/universidad/10-144683-2010-05-02.html
7486,https://www.pagina12.com.ar/diario/universidad/10-144684-2010-05-02.html
7487,https://www.pagina12.com.ar/diario/contratapa/13-144967-2010-05-02.html
7488,https://www.pagina12.com.ar/diario/elpais/1-145037-2010-05-03.html
7489,https://www.pagina12.com.ar/diario/elpais/1-145041-2010-05-03.html
7490,https://www.pagina12.com.ar/diario/elpais/1-145021-2010-05-03.html
7491,https://www.pagina12.com.ar/diario/elpais/1-145022-2010-05-03.html
7492,https://www.pagina12.com.ar/diario/elpais/1-145030-2010-05-03.html
7493,https://www.pagina12.com.ar/diario/elpais/1-145025-2010-05-03.html
7494,https://www.pagina12.com.ar/diario/elpais/1-145031-2010-05-03.html
7495,https://www.pagina12.com.ar/diario/elpais/1-145018-2010-05-03.html
7496,https://www.pagina12.com.ar/diario/elpais/1-145019-2010-05-03.html
7497,https://www.pagina12.com.ar/diario/elpais/1-145016-2010-05-03.html
7498,https://www.pagina12.com.ar/diario/elpais/1-145033-2010-05-03.html
7499,https://www.pagina12.com.ar/diario/economia/2-145038-2010-05-03.html
7500,https://www.pagina12.com.ar/diario/economia/2-145039-2010-05-03.html
7501,https://www.pagina12.com.ar/diario/economia/2-145040-2010-05-03.html
7502,https://www.pagina12.com.ar/diario/sociedad/3-145023-2010-05-03.html
7503,https://www.pagina12.com.ar/diario/sociedad/3-145011-2010-05-03.html
7504,https://www.pagina12.com.ar/diario/sociedad/3-145017-2010-05-03.html
7505,https://www.pagina12.com.ar/diario/sociedad/3-145032-2010-05-03.html
7506,https://www.pagina12.com.ar/diario/laventana/26-144736-2010-05-03.html
7507,https://www.pagina12.com.ar/diario/laventana/26-144737-2010-05-03.html
7508,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-17806-2010-05-03.html
7509,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-17813-2010-05-03.html
7510,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17805-2010-05-03.html
7511,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17810-2010-05-03.html
7512,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-17812-2010-05-03.html
7513,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17807-2010-05-03.html
7514,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17808-2010-05-03.html
7515,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17809-2010-05-03.html
7516,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-17811-2010-05-03.html
7517,https://www.pagina12.com.ar/diario/elmundo/4-145026-2010-05-03.html
7518,https://www.pagina12.com.ar/diario/elmundo/4-145027-2010-05-03.html
7519,https://www.pagina12.com.ar/diario/elmundo/4-145028-2010-05-03.html
7520,https://www.pagina12.com.ar/diario/elmundo/4-145029-2010-05-03.html
7521,https://www.pagina12.com.ar/diario/elmundo/4-145012-2010-05-03.html
7522,https://www.pagina12.com.ar/diario/elmundo/4-145024-2010-05-03.html
7523,https://www.pagina12.com.ar/diario/elmundo/4-145013-2010-05-03.html
7524,https://www.pagina12.com.ar/diario/elmundo/4-145014-2010-05-03.html
7525,https://www.pagina12.com.ar/diario/dialogos/21-145015-2010-05-03.html
7526,https://www.pagina12.com.ar/diario/psicologia/9-144793-2010-05-03.html
7527,https://www.pagina12.com.ar/diario/psicologia/9-144794-2010-05-03.html
7528,https://www.pagina12.com.ar/diario/escrito/22-145034-2010-05-03.html
7529,https://www.pagina12.com.ar/diario/escrito/22-145035-2010-05-03.html
7530,https://www.pagina12.com.ar/diario/escrito/22-145036-2010-05-03.html
7531,https://www.pagina12.com.ar/diario/universidad/10-144894-2010-05-03.html
7532,https://www.pagina12.com.ar/diario/universidad/10-144895-2010-05-03.html
7533,https://www.pagina12.com.ar/diario/universidad/10-144896-2010-05-03.html
7534,https://www.pagina12.com.ar/diario/universidad/10-144679-2010-05-03.html
7535,https://www.pagina12.com.ar/diario/universidad/10-144680-2010-05-03.html
7536,https://www.pagina12.com.ar/diario/universidad/10-144681-2010-05-03.html
7537,https://www.pagina12.com.ar/diario/universidad/10-144682-2010-05-03.html
7538,https://www.pagina12.com.ar/diario/universidad/10-144683-2010-05-03.html
7539,https://www.pagina12.com.ar/diario/universidad/10-144684-2010-05-03.html
7540,https://www.pagina12.com.ar/diario/contratapa/13-145020-2010-05-03.html
7541,https://www.pagina12.com.ar/diario/elpais/1-145082-2010-05-04.html
7542,https://www.pagina12.com.ar/diario/elpais/1-145083-2010-05-04.html
7543,https://www.pagina12.com.ar/diario/elpais/1-145084-2010-05-04.html
7544,https://www.pagina12.com.ar/diario/elpais/1-145097-2010-05-04.html
7545,https://www.pagina12.com.ar/diario/elpais/1-145098-2010-05-04.html
7546,https://www.pagina12.com.ar/diario/elpais/1-145095-2010-05-04.html
7547,https://www.pagina12.com.ar/diario/elpais/1-145096-2010-05-04.html
7548,https://www.pagina12.com.ar/diario/elpais/1-145065-2010-05-04.html
7549,https://www.pagina12.com.ar/diario/elpais/1-145099-2010-05-04.html
7550,https://www.pagina12.com.ar/diario/elpais/1-145079-2010-05-04.html
7551,https://www.pagina12.com.ar/diario/elpais/1-145080-2010-05-04.html
7552,https://www.pagina12.com.ar/diario/elpais/1-145081-2010-05-04.html
7553,https://www.pagina12.com.ar/diario/economia/2-145075-2010-05-04.html
7554,https://www.pagina12.com.ar/diario/economia/2-145076-2010-05-04.html
7555,https://www.pagina12.com.ar/diario/economia/2-145077-2010-05-04.html
7556,https://www.pagina12.com.ar/diario/economia/2-145078-2010-05-04.html
7557,https://www.pagina12.com.ar/diario/economia/2-145087-2010-05-04.html
7558,https://www.pagina12.com.ar/diario/economia/2-145086-2010-05-04.html
7559,https://www.pagina12.com.ar/diario/economia/2-145088-2010-05-04.html
7560,https://www.pagina12.com.ar/diario/sociedad/3-145066-2010-05-04.html
7561,https://www.pagina12.com.ar/diario/sociedad/3-145067-2010-05-04.html
7562,https://www.pagina12.com.ar/diario/sociedad/3-145093-2010-05-04.html
7563,https://www.pagina12.com.ar/diario/sociedad/3-145094-2010-05-04.html
7564,https://www.pagina12.com.ar/diario/sociedad/3-145070-2010-05-04.html
7565,https://www.pagina12.com.ar/diario/sociedad/3-145071-2010-05-04.html
7566,https://www.pagina12.com.ar/diario/sociedad/3-145068-2010-05-04.html
7567,https://www.pagina12.com.ar/diario/sociedad/3-145072-2010-05-04.html
7568,https://www.pagina12.com.ar/diario/laventana/26-144736-2010-05-04.html
7569,https://www.pagina12.com.ar/diario/laventana/26-144737-2010-05-04.html
7570,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-17822-2010-05-04.html
7571,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17814-2010-05-04.html
7572,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17816-2010-05-04.html
7573,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17815-2010-05-04.html
7574,https://www.pagina12.com.ar/diario/suplementos/espectaculos/6-17823-2010-05-04.html
7575,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-17817-2010-05-04.html
7576,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17818-2010-05-04.html
7577,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17819-2010-05-04.html
7578,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17820-2010-05-04.html
7579,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-17821-2010-05-04.html
7580,https://www.pagina12.com.ar/diario/elmundo/4-145089-2010-05-04.html
7581,https://www.pagina12.com.ar/diario/elmundo/4-145090-2010-05-04.html
7582,https://www.pagina12.com.ar/diario/elmundo/4-145102-2010-05-04.html
7583,https://www.pagina12.com.ar/diario/elmundo/4-145073-2010-05-04.html
7584,https://www.pagina12.com.ar/diario/elmundo/4-145074-2010-05-04.html
7585,https://www.pagina12.com.ar/diario/elmundo/4-145091-2010-05-04.html
7586,https://www.pagina12.com.ar/diario/elmundo/4-145092-2010-05-04.html
7587,https://www.pagina12.com.ar/diario/deportes/8-145062-2010-05-04.html
7588,https://www.pagina12.com.ar/diario/deportes/8-145069-2010-05-04.html
7589,https://www.pagina12.com.ar/diario/deportes/8-145058-2010-05-04.html
7590,https://www.pagina12.com.ar/diario/deportes/8-145059-2010-05-04.html
7591,https://www.pagina12.com.ar/diario/deportes/8-145060-2010-05-04.html
7592,https://www.pagina12.com.ar/diario/deportes/8-145061-2010-05-04.html
7593,https://www.pagina12.com.ar/diario/deportes/8-145063-2010-05-04.html
7594,https://www.pagina12.com.ar/diario/psicologia/9-144793-2010-05-04.html
7595,https://www.pagina12.com.ar/diario/psicologia/9-144794-2010-05-04.html
7596,https://www.pagina12.com.ar/diario/especiales/18-145103-2010-05-04.html
7597,https://www.pagina12.com.ar/diario/escrito/22-145034-2010-05-04.html
7598,https://www.pagina12.com.ar/diario/escrito/22-145035-2010-05-04.html
7599,https://www.pagina12.com.ar/diario/escrito/22-145036-2010-05-04.html
7600,https://www.pagina12.com.ar/diario/universidad/10-145100-2010-05-04.html
7601,https://www.pagina12.com.ar/diario/universidad/10-145101-2010-05-04.html
7602,https://www.pagina12.com.ar/diario/universidad/10-144894-2010-05-04.html
7603,https://www.pagina12.com.ar/diario/universidad/10-144895-2010-05-04.html
7604,https://www.pagina12.com.ar/diario/universidad/10-144896-2010-05-04.html
7605,https://www.pagina12.com.ar/diario/contratapa/13-145064-2010-05-04.html
7606,https://www.pagina12.com.ar/diario/elpais/1-145163-2010-05-05.html
7607,https://www.pagina12.com.ar/diario/elpais/1-145164-2010-05-05.html
7608,https://www.pagina12.com.ar/diario/elpais/1-145165-2010-05-05.html
7609,https://www.pagina12.com.ar/diario/elpais/1-145171-2010-05-05.html
7610,https://www.pagina12.com.ar/diario/elpais/1-145159-2010-05-05.html
7611,https://www.pagina12.com.ar/diario/elpais/1-145148-2010-05-05.html
7612,https://www.pagina12.com.ar/diario/elpais/1-145149-2010-05-05.html
7613,https://www.pagina12.com.ar/diario/elpais/1-145145-2010-05-05.html
7614,https://www.pagina12.com.ar/diario/elpais/1-145155-2010-05-05.html
7615,https://www.pagina12.com.ar/diario/elpais/1-145135-2010-05-05.html
7616,https://www.pagina12.com.ar/diario/elpais/1-145136-2010-05-05.html
7617,https://www.pagina12.com.ar/diario/economia/2-145143-2010-05-05.html
7618,https://www.pagina12.com.ar/diario/economia/2-145137-2010-05-05.html
7619,https://www.pagina12.com.ar/diario/economia/2-145138-2010-05-05.html
7620,https://www.pagina12.com.ar/diario/economia/2-145139-2010-05-05.html
7621,https://www.pagina12.com.ar/diario/economia/2-145140-2010-05-05.html
7622,https://www.pagina12.com.ar/diario/economia/2-145141-2010-05-05.html
7623,https://www.pagina12.com.ar/diario/economia/2-145142-2010-05-05.html
7624,https://www.pagina12.com.ar/diario/economia/2-145144-2010-05-05.html
7625,https://www.pagina12.com.ar/diario/economia/2-145158-2010-05-05.html
7626,https://www.pagina12.com.ar/diario/sociedad/3-145153-2010-05-05.html
7627,https://www.pagina12.com.ar/diario/sociedad/3-145154-2010-05-05.html
7628,https://www.pagina12.com.ar/diario/sociedad/3-145166-2010-05-05.html
7629,https://www.pagina12.com.ar/diario/sociedad/3-145167-2010-05-05.html
7630,https://www.pagina12.com.ar/diario/sociedad/3-145168-2010-05-05.html
7631,https://www.pagina12.com.ar/diario/sociedad/3-145169-2010-05-05.html
7632,https://www.pagina12.com.ar/diario/sociedad/3-145170-2010-05-05.html
7633,https://www.pagina12.com.ar/diario/laventana/26-145146-2010-05-05.html
7634,https://www.pagina12.com.ar/diario/laventana/26-145147-2010-05-05.html
7635,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-17830-2010-05-05.html
7636,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-17824-2010-05-05.html
7637,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-17834-2010-05-05.html
7638,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17826-2010-05-05.html
7639,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-17827-2010-05-05.html
7640,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-17825-2010-05-05.html
7641,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17828-2010-05-05.html
7642,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-17831-2010-05-05.html
7643,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-17835-2010-05-05.html
7644,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-17832-2010-05-05.html
7645,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-17833-2010-05-05.html
7646,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17836-2010-05-05.html
7647,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-17837-2010-05-05.html
7648,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-17829-2010-05-05.html
7649,https://www.pagina12.com.ar/diario/elmundo/4-145123-2010-05-05.html
7650,https://www.pagina12.com.ar/diario/elmundo/4-145124-2010-05-05.html
7651,https://www.pagina12.com.ar/diario/elmundo/4-145125-2010-05-05.html
7652,https://www.pagina12.com.ar/diario/elmundo/4-145126-2010-05-05.html
7653,https://www.pagina12.com.ar/diario/elmundo/4-145127-2010-05-05.html
7654,https://www.pagina12.com.ar/diario/elmundo/4-145128-2010-05-05.html
7655,https://www.pagina12.com.ar/diario/elmundo/4-145129-2010-05-05.html
7656,https://www.pagina12.com.ar/diario/elmundo/4-145130-2010-05-05.html
7657,https://www.pagina12.com.ar/diario/deportes/8-145160-2010-05-05.html
7658,https://www.pagina12.com.ar/diario/deportes/8-145161-2010-05-05.html
7659,https://www.pagina12.com.ar/diario/deportes/8-145156-2010-05-05.html
7660,https://www.pagina12.com.ar/diario/deportes/8-145157-2010-05-05.html
7661,https://www.pagina12.com.ar/diario/deportes/8-145162-2010-05-05.html
